ref_date,geo,noc_code,noc_desc,job_char,total_vacancies,sentiment_score,predicted_total_vacancies
2020-10-01,Alberta,2,Natural and applied sciences and related occupations,"Type of work, all types",3000.0,1.826354,
2020-10-01,Alberta,3,Health occupations,Full-time,1345.0,1.826354,
2020-10-01,Alberta,3,Health occupations,Part-time,1225.0,1.826354,
2020-10-01,Alberta,3,Health occupations,"Type of work, all types",2570.0,1.826354,
2020-10-01,Alberta,4,"Occupations in education, law and social, community and government services",Full-time,1700.0,1.826354,
2020-10-01,Alberta,4,"Occupations in education, law and social, community and government services",Part-time,1195.0,1.826354,
2020-10-01,Alberta,4,"Occupations in education, law and social, community and government services","Type of work, all types",2900.0,1.826354,
2020-10-01,Alberta,5,"Occupations in art, culture, recreation and sport",Part-time,285.0,1.826354,
2020-10-01,Alberta,5,"Occupations in art, culture, recreation and sport","Type of work, all types",595.0,1.826354,
2020-10-01,Alberta,6,Sales and service occupations,Full-time,8270.0,1.826354,
2020-10-01,Alberta,6,Sales and service occupations,Part-time,9310.0,1.826354,
2020-10-01,Alberta,6,Sales and service occupations,"Type of work, all types",17580.0,1.826354,
2020-10-01,Alberta,7,"Trades, transport and equipment operators and related occupations",Full-time,8790.0,1.826354,
2020-10-01,Alberta,7,"Trades, transport and equipment operators and related occupations",Part-time,1430.0,1.826354,
2020-10-01,Alberta,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",10220.0,1.826354,
2020-10-01,Alberta,8,"Natural resources, agriculture and related production occupations",Full-time,1650.0,1.826354,
2020-10-01,Alberta,8,"Natural resources, agriculture and related production occupations","Type of work, all types",1935.0,1.826354,
2020-10-01,Alberta,9,Occupations in manufacturing and utilities,Full-time,1435.0,1.826354,
2020-10-01,Alberta,9,Occupations in manufacturing and utilities,"Type of work, all types",1500.0,1.826354,
2020-10-01,Alberta,101,"Total, all occupations",Full-time,30270.0,1.826354,
2020-10-01,Alberta,101,"Total, all occupations",Part-time,14505.0,1.826354,
2020-10-01,Alberta,101,"Total, all occupations","Type of work, all types",44780.0,1.826354,
2020-10-01,British Columbia,1,"Business, finance and administration occupations",Full-time,7420.0,1.826354,
2020-10-01,British Columbia,1,"Business, finance and administration occupations",Part-time,1635.0,1.826354,
2020-10-01,British Columbia,1,"Business, finance and administration occupations","Type of work, all types",9055.0,1.826354,
2020-10-01,British Columbia,2,Natural and applied sciences and related occupations,Full-time,6155.0,1.826354,
2020-10-01,British Columbia,2,Natural and applied sciences and related occupations,Part-time,50.0,1.826354,
2020-10-01,British Columbia,2,Natural and applied sciences and related occupations,"Type of work, all types",6210.0,1.826354,
2020-10-01,British Columbia,3,Health occupations,Full-time,4905.0,1.826354,
2020-10-01,British Columbia,3,Health occupations,Part-time,5290.0,1.826354,
2020-10-01,British Columbia,3,Health occupations,"Type of work, all types",10195.0,1.826354,
2020-10-01,British Columbia,4,"Occupations in education, law and social, community and government services",Full-time,3170.0,1.826354,
2020-10-01,British Columbia,4,"Occupations in education, law and social, community and government services",Part-time,3755.0,1.826354,
2020-10-01,British Columbia,4,"Occupations in education, law and social, community and government services","Type of work, all types",6925.0,1.826354,
2020-10-01,British Columbia,5,"Occupations in art, culture, recreation and sport",Full-time,1620.0,1.826354,
2020-10-01,British Columbia,5,"Occupations in art, culture, recreation and sport","Type of work, all types",1895.0,1.826354,
2020-10-01,British Columbia,6,Sales and service occupations,Full-time,16520.0,1.826354,
2020-10-01,British Columbia,6,Sales and service occupations,Part-time,13620.0,1.826354,
2020-10-01,British Columbia,6,Sales and service occupations,"Type of work, all types",30140.0,1.826354,
2020-10-01,British Columbia,7,"Trades, transport and equipment operators and related occupations",Full-time,19625.0,1.826354,
2020-10-01,British Columbia,7,"Trades, transport and equipment operators and related occupations",Part-time,2250.0,1.826354,
2020-10-01,British Columbia,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",21875.0,1.826354,
2020-10-01,British Columbia,8,"Natural resources, agriculture and related production occupations",Full-time,3740.0,1.826354,
2020-10-01,British Columbia,8,"Natural resources, agriculture and related production occupations","Type of work, all types",4040.0,1.826354,
2020-10-01,British Columbia,9,Occupations in manufacturing and utilities,Full-time,3300.0,1.826354,
2020-10-01,British Columbia,9,Occupations in manufacturing and utilities,"Type of work, all types",3505.0,1.826354,
2020-10-01,British Columbia,101,"Total, all occupations",Full-time,66705.0,1.826354,
2020-10-01,British Columbia,101,"Total, all occupations",Part-time,27400.0,1.826354,
2020-10-01,British Columbia,101,"Total, all occupations","Type of work, all types",94105.0,1.826354,
2020-10-01,Canada,0,Legislative and senior management occupations,Full-time,890.0,1.826354,
2020-10-01,Canada,0,Legislative and senior management occupations,"Type of work, all types",910.0,1.826354,
2020-10-01,Canada,1,"Business, finance and administration occupations",Full-time,53715.0,1.826354,
2020-10-01,Canada,1,"Business, finance and administration occupations",Part-time,9450.0,1.826354,
2020-10-01,Canada,1,"Business, finance and administration occupations","Type of work, all types",63170.0,1.826354,
2020-10-01,Canada,2,Natural and applied sciences and related occupations,Full-time,40935.0,1.826354,
2020-10-01,Canada,2,Natural and applied sciences and related occupations,Part-time,855.0,1.826354,
2020-10-01,Canada,2,Natural and applied sciences and related occupations,"Type of work, all types",41790.0,1.826354,
2020-10-01,Canada,3,Health occupations,Full-time,33270.0,1.826354,
2020-10-01,Canada,3,Health occupations,Part-time,34455.0,1.826354,
2020-10-01,Canada,3,Health occupations,"Type of work, all types",67725.0,1.826354,
2020-10-01,Canada,4,"Occupations in education, law and social, community and government services",Full-time,23970.0,1.826354,
2020-10-01,Canada,4,"Occupations in education, law and social, community and government services",Part-time,19210.0,1.826354,
2020-10-01,Canada,4,"Occupations in education, law and social, community and government services","Type of work, all types",43180.0,1.826354,
2020-10-01,Canada,5,"Occupations in art, culture, recreation and sport",Full-time,5790.0,1.826354,
2020-10-01,Canada,5,"Occupations in art, culture, recreation and sport",Part-time,2685.0,1.826354,
2020-10-01,Canada,5,"Occupations in art, culture, recreation and sport","Type of work, all types",8470.0,1.826354,
2020-10-01,Canada,6,Sales and service occupations,Full-time,90665.0,1.826354,
2020-10-01,Canada,6,Sales and service occupations,Part-time,94350.0,1.826354,
2020-10-01,Canada,6,Sales and service occupations,"Type of work, all types",185015.0,1.826354,
2020-10-01,Canada,7,"Trades, transport and equipment operators and related occupations",Full-time,87435.0,1.826354,
2020-10-01,Canada,7,"Trades, transport and equipment operators and related occupations",Part-time,13430.0,1.826354,
2020-10-01,Canada,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",100865.0,1.826354,
2020-10-01,Canada,8,"Natural resources, agriculture and related production occupations",Full-time,13905.0,1.826354,
2020-10-01,Canada,8,"Natural resources, agriculture and related production occupations",Part-time,2980.0,1.826354,
2020-10-01,Canada,8,"Natural resources, agriculture and related production occupations","Type of work, all types",16885.0,1.826354,
2020-10-01,Canada,9,Occupations in manufacturing and utilities,Full-time,32830.0,1.826354,
2020-10-01,Canada,9,Occupations in manufacturing and utilities,Part-time,1105.0,1.826354,
2020-10-01,Canada,9,Occupations in manufacturing and utilities,"Type of work, all types",33935.0,1.826354,
2020-10-01,Canada,101,"Total, all occupations",Full-time,384030.0,1.826354,
2020-10-01,Canada,101,"Total, all occupations",Part-time,178660.0,1.826354,
2020-10-01,Canada,101,"Total, all occupations","Type of work, all types",562695.0,1.826354,
2020-10-01,Manitoba,1,"Business, finance and administration occupations",Full-time,1505.0,1.826354,
2020-10-01,Manitoba,1,"Business, finance and administration occupations",Part-time,340.0,1.826354,
2020-10-01,Manitoba,1,"Business, finance and administration occupations","Type of work, all types",1845.0,1.826354,
2020-10-01,Manitoba,2,Natural and applied sciences and related occupations,Full-time,855.0,1.826354,
2020-10-01,Manitoba,2,Natural and applied sciences and related occupations,"Type of work, all types",965.0,1.826354,
2020-10-01,Manitoba,3,Health occupations,Full-time,1770.0,1.826354,
2020-10-01,Manitoba,3,Health occupations,Part-time,2725.0,1.826354,
2020-10-01,Manitoba,3,Health occupations,"Type of work, all types",4495.0,1.826354,
2020-10-01,Manitoba,4,"Occupations in education, law and social, community and government services",Full-time,810.0,1.826354,
2020-10-01,Manitoba,4,"Occupations in education, law and social, community and government services",Part-time,735.0,1.826354,
2020-10-01,Manitoba,4,"Occupations in education, law and social, community and government services","Type of work, all types",1540.0,1.826354,
2020-10-01,Manitoba,6,Sales and service occupations,Full-time,2150.0,1.826354,
2020-10-01,Manitoba,6,Sales and service occupations,Part-time,2510.0,1.826354,
2020-10-01,Manitoba,6,Sales and service occupations,"Type of work, all types",4660.0,1.826354,
2020-10-01,Manitoba,7,"Trades, transport and equipment operators and related occupations",Full-time,2850.0,1.826354,
2020-10-01,Manitoba,7,"Trades, transport and equipment operators and related occupations",Part-time,815.0,1.826354,
2020-10-01,Manitoba,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",3665.0,1.826354,
2020-10-01,Manitoba,8,"Natural resources, agriculture and related production occupations",Full-time,280.0,1.826354,
2020-10-01,Manitoba,8,"Natural resources, agriculture and related production occupations","Type of work, all types",370.0,1.826354,
2020-10-01,Manitoba,9,Occupations in manufacturing and utilities,Full-time,725.0,1.826354,
2020-10-01,Manitoba,9,Occupations in manufacturing and utilities,"Type of work, all types",735.0,1.826354,
2020-10-01,Manitoba,101,"Total, all occupations",Full-time,11170.0,1.826354,
2020-10-01,Manitoba,101,"Total, all occupations",Part-time,7415.0,1.826354,
2020-10-01,Manitoba,101,"Total, all occupations","Type of work, all types",18585.0,1.826354,
2020-10-01,New Brunswick,1,"Business, finance and administration occupations",Full-time,645.0,1.826354,
2020-10-01,New Brunswick,1,"Business, finance and administration occupations","Type of work, all types",795.0,1.826354,
2020-10-01,New Brunswick,2,Natural and applied sciences and related occupations,Full-time,405.0,1.826354,
2020-10-01,New Brunswick,2,Natural and applied sciences and related occupations,"Type of work, all types",405.0,1.826354,
2020-10-01,New Brunswick,3,Health occupations,Full-time,950.0,1.826354,
2020-10-01,New Brunswick,3,Health occupations,Part-time,695.0,1.826354,
2020-10-01,New Brunswick,3,Health occupations,"Type of work, all types",1640.0,1.826354,
2020-10-01,New Brunswick,4,"Occupations in education, law and social, community and government services",Full-time,580.0,1.826354,
2020-10-01,New Brunswick,4,"Occupations in education, law and social, community and government services",Part-time,260.0,1.826354,
2020-10-01,New Brunswick,4,"Occupations in education, law and social, community and government services","Type of work, all types",840.0,1.826354,
2020-10-01,New Brunswick,5,"Occupations in art, culture, recreation and sport",Full-time,40.0,1.826354,
2020-10-01,New Brunswick,6,Sales and service occupations,Full-time,2160.0,1.826354,
2020-10-01,New Brunswick,6,Sales and service occupations,Part-time,2630.0,1.826354,
2020-10-01,New Brunswick,6,Sales and service occupations,"Type of work, all types",4790.0,1.826354,
2020-10-01,New Brunswick,7,"Trades, transport and equipment operators and related occupations",Full-time,1500.0,1.826354,
2020-10-01,New Brunswick,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",1825.0,1.826354,
2020-10-01,New Brunswick,9,Occupations in manufacturing and utilities,Full-time,1755.0,1.826354,
2020-10-01,New Brunswick,9,Occupations in manufacturing and utilities,"Type of work, all types",1795.0,1.826354,
2020-10-01,New Brunswick,101,"Total, all occupations",Full-time,8160.0,1.826354,
